Tiempo (s),RPM referencia,Torque (N·m),Velocidad angular (rad/s),Potencia (W)
5.275275275275275,1582.5825825825825,2.3623623623623624,165.72766050468678,391.50878757863944
5.285285285285285,1585.5855855855855,2.3573573573573574,166.04213424378486,391.42064679090424
5.295295295295295,1588.5885885885887,2.352352352352352,166.35660798288293,391.3293581178927
5.305305305305305,1591.5915915915916,2.3473473473473474,166.671081721981,391.2349215596051
5.315315315315315,1594.5945945945946,2.3423423423423424,166.9855554610791,391.1373371160411
5.325325325325325,1597.5975975975975,2.3373373373373374,167.30002920017716,391.0366047872009
5.335335335335335,1600.6006006006005,2.3323323323323324,167.61450293927524,390.9327245730844
5.345345345345345,1603.6036036036035,2.3273273273273274,167.9289766783733,390.8256964736916
5.355355355355355,1606.6066066066066,2.3223223223223224,168.2434504174714,390.71552048902265
5.365365365365365,1609.6096096096096,2.3173173173173174,168.5579241565695,390.60219661907746
5.375375375375375,1612.6126126126126,2.3123123123123124,168.87239789566758,390.485724863856
5.385385385385385,1615.6156156156155,2.3073073073073074,169.18687163476562,390.36610522335815
5.395395395395395,1618.6186186186185,2.3023023023023024,169.5013453738637,390.2433376975841
5.405405405405405,1621.6216216216217,2.2972972972972974,169.8158191129618,390.1174222865339
5.415415415415415,1624.6246246246246,2.2922922922922924,170.13029285205988,389.98835899020736
5.425425425425425,1627.6276276276276,2.2872872872872874,170.44476659115796,389.85614780860453
5.435435435435435,1630.6306306306305,2.2822822822822824,170.759240330256,389.7207887417254
5.445445445445445,1633.6336336336335,2.2772772772772774,171.07371406935408,389.5822817895701
5.455455455455455,1636.6366366366367,2.2722722722722724,171.3881878084522,389.44062695213864
5.465465465465465,1639.6396396396397,2.2672672672672673,171.70266154755026,389.2958242294308
5.475475475475475,1642.6426426426426,2.2622622622622623,172.0171352866483,389.14787362144665
5.485485485485485,1645.6456456456456,2.2572572572572573,172.3316090257464,388.9967751281863
